abandoned_at_ordering,abandoned_at_seating,average_ordering_wait_time,average_wait_time,description,kind,longest_queue_length,max_queue_length_queue_1_2,max_queue_length_queue_3_4,max_queue_length_queue_5plus,max_queue_length_queue_all,max_wait_time,min_wait_time,output_file,pair_id,peak_ordering_queue_length,peak_seating_queue_length,rejected_groups,reservation_groups_served,reservation_no_shows,reservation_tables_released,run_id,scenario_file,seed,served_groups,server_utilization_rate,service_level_rate,table_utilization_rate,table_utilization_size_2,table_utilization_size_4,table_utilization_size_6
0.0,16.0,0.16666666666666666,11.625,Strategy x queue type.,factorial,13.0,,,,12.0,29.0,2.0,outputs/v2/F6/F6_A_seed999.txt,F6,1.0,12.0,16.0,0.0,0.0,0.0,A,outputs/v2/F6/F6_A_seed999.json,999,24.0,0.24064171122994651,0.75,0.6297819827231592,0.6342245989304813,0.606951871657754,0.6871657754010695
0.0,17.0,0.17391304347826086,8.652173913043478,Strategy x queue type.,factorial,13.0,,,,12.0,28.0,2.0,outputs/v2/F6/F6_B_seed999.txt,F6,1.0,12.0,17.0,0.0,0.0,0.0,B,outputs/v2/F6/F6_B_seed999.json,999,23.0,0.24064171122994651,0.9130434782608695,0.5993418346359523,0.5486631016042781,0.6105169340463458,0.6925133689839572
0.0,16.0,0.16666666666666666,11.625,Strategy x queue type.,factorial,13.0,8.0,6.0,2.0,,29.0,2.0,outputs/v2/F6/F6_C_seed999.txt,F6,1.0,12.0,16.0,0.0,0.0,0.0,C,outputs/v2/F6/F6_C_seed999.json,999,24.0,0.24064171122994651,0.75,0.6297819827231592,0.6342245989304813,0.606951871657754,0.6871657754010695
0.0,17.0,0.17391304347826086,8.652173913043478,Strategy x queue type.,factorial,13.0,9.0,4.0,2.0,,28.0,2.0,outputs/v2/F6/F6_D_seed999.txt,F6,1.0,12.0,17.0,0.0,0.0,0.0,D,outputs/v2/F6/F6_D_seed999.json,999,23.0,0.24064171122994651,0.9130434782608695,0.5993418346359523,0.5486631016042781,0.6105169340463458,0.6925133689839572
0.0,13.0,0.1111111111111111,10.074074074074074,Strategy main effect: fifo_fit versus best_fit.,oat,12.0,,,,12.0,23.0,2.0,outputs/v2/S1/S1_A_seed42.txt,S1,1.0,12.0,13.0,0.0,0.0,0.0,A,outputs/v2/S1/S1_A_seed42.json,42,27.0,0.2193877551020408,0.8888888888888888,0.6550235478806907,0.6918367346938775,0.641156462585034,0.6045918367346939
0.0,14.0,0.07692307692307693,8.5,Strategy main effect: fifo_fit versus best_fit.,oat,13.0,,,,13.0,21.0,2.0,outputs/v2/S1/S1_B_seed42.txt,S1,1.0,13.0,14.0,0.0,0.0,0.0,B,outputs/v2/S1/S1_B_seed42.json,42,26.0,0.21182266009852216,0.9615384615384616,0.6191739295187572,0.6472906403940887,0.6075533661740559,0.583743842364532
0.0,18.0,0.22727272727272727,8.227272727272727,Strategy main effect: fifo_fit versus best_fit.,oat,16.0,,,,15.0,34.0,2.0,outputs/v2/S1/S1_A_seed123.txt,S1,1.0,15.0,18.0,0.0,0.0,0.0,A,outputs/v2/S1/S1_A_seed123.json,123,22.0,0.2167577413479053,0.8636363636363636,0.6002522068095839,0.7224043715846995,0.5327868852459017,0.4972677595628415
0.0,18.0,0.2727272727272727,7.590909090909091,Strategy main effect: fifo_fit versus best_fit.,oat,16.0,,,,15.0,24.0,2.0,outputs/v2/S1/S1_B_seed123.txt,S1,1.0,15.0,18.0,0.0,0.0,0.0,B,outputs/v2/S1/S1_B_seed123.json,123,22.0,0.2167577413479053,0.8636363636363636,0.5939470365699874,0.7224043715846995,0.5255009107468124,0.4781420765027322
0.0,16.0,0.16666666666666666,11.625,Strategy main effect: fifo_fit versus best_fit.,oat,13.0,,,,12.0,29.0,2.0,outputs/v2/S1/S1_A_seed999.txt,S1,1.0,12.0,16.0,0.0,0.0,0.0,A,outputs/v2/S1/S1_A_seed999.json,999,24.0,0.24064171122994651,0.75,0.6297819827231592,0.6342245989304813,0.606951871657754,0.6871657754010695
0.0,17.0,0.17391304347826086,8.652173913043478,Strategy main effect: fifo_fit versus best_fit.,oat,13.0,,,,12.0,28.0,2.0,outputs/v2/S1/S1_B_seed999.txt,S1,1.0,12.0,17.0,0.0,0.0,0.0,B,outputs/v2/S1/S1_B_seed999.json,999,23.0,0.24064171122994651,0.9130434782608695,0.5993418346359523,0.5486631016042781,0.6105169340463458,0.6925133689839572
0.0,13.0,0.1111111111111111,10.074074074074074,Queue type main effect: single queue versus group-size queues.,oat,12.0,,,,12.0,23.0,2.0,outputs/v2/S2/S2_A_seed42.txt,S2,1.0,12.0,13.0,0.0,0.0,0.0,A,outputs/v2/S2/S2_A_seed42.json,42,27.0,0.2193877551020408,0.8888888888888888,0.6550235478806907,0.6918367346938775,0.641156462585034,0.6045918367346939
0.0,13.0,0.1111111111111111,10.074074074074074,Queue type main effect: single queue versus group-size queues.,oat,12.0,8.0,5.0,1.0,,23.0,2.0,outputs/v2/S2/S2_B_seed42.txt,S2,1.0,12.0,13.0,0.0,0.0,0.0,B,outputs/v2/S2/S2_B_seed42.json,42,27.0,0.2193877551020408,0.8888888888888888,0.6550235478806907,0.6918367346938775,0.641156462585034,0.6045918367346939
0.0,18.0,0.22727272727272727,8.227272727272727,Queue type main effect: single queue versus group-size queues.,oat,16.0,,,,15.0,34.0,2.0,outputs/v2/S2/S2_A_seed123.txt,S2,1.0,15.0,18.0,0.0,0.0,0.0,A,outputs/v2/S2/S2_A_seed123.json,123,22.0,0.2167577413479053,0.8636363636363636,0.6002522068095839,0.7224043715846995,0.5327868852459017,0.4972677595628415
0.0,18.0,0.22727272727272727,8.227272727272727,Queue type main effect: single queue versus group-size queues.,oat,16.0,8.0,6.0,2.0,,34.0,2.0,outputs/v2/S2/S2_B_seed123.txt,S2,1.0,15.0,18.0,0.0,0.0,0.0,B,outputs/v2/S2/S2_B_seed123.json,123,22.0,0.2167577413479053,0.8636363636363636,0.6002522068095839,0.7224043715846995,0.5327868852459017,0.4972677595628415
0.0,16.0,0.16666666666666666,11.625,Queue type main effect: single queue versus group-size queues.,oat,13.0,,,,12.0,29.0,2.0,outputs/v2/S2/S2_A_seed999.txt,S2,1.0,12.0,16.0,0.0,0.0,0.0,A,outputs/v2/S2/S2_A_seed999.json,999,24.0,0.24064171122994651,0.75,0.6297819827231592,0.6342245989304813,0.606951871657754,0.6871657754010695
0.0,16.0,0.16666666666666666,11.625,Queue type main effect: single queue versus group-size queues.,oat,13.0,8.0,6.0,2.0,,29.0,2.0,outputs/v2/S2/S2_B_seed999.txt,S2,1.0,12.0,16.0,0.0,0.0,0.0,B,outputs/v2/S2/S2_B_seed999.json,999,24.0,0.24064171122994651,0.75,0.6297819827231592,0.6342245989304813,0.606951871657754,0.6871657754010695
0.0,13.0,0.1111111111111111,10.074074074074074,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,12.0,,,,12.0,23.0,2.0,outputs/v2/S3/S3_A_seed42.txt,S3,1.0,12.0,13.0,0.0,0.0,0.0,A,outputs/v2/S3/S3_A_seed42.json,42,27.0,0.2193877551020408,0.8888888888888888,0.6550235478806907,0.6918367346938775,0.641156462585034,0.6045918367346939
0.0,13.0,0.14814814814814814,10.11111111111111,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,11.0,,,,11.0,27.0,2.0,outputs/v2/S3/S3_B_seed42.txt,S3,2.0,11.0,13.0,0.0,0.0,0.0,B,outputs/v2/S3/S3_B_seed42.json,42,27.0,0.2048780487804878,0.9259259259259259,0.6360225140712945,0.6829268292682927,0.6121951219512195,0.5902439024390244
0.0,18.0,0.22727272727272727,8.227272727272727,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,16.0,,,,15.0,34.0,2.0,outputs/v2/S3/S3_A_seed123.txt,S3,1.0,15.0,18.0,0.0,0.0,0.0,A,outputs/v2/S3/S3_A_seed123.json,123,22.0,0.2167577413479053,0.8636363636363636,0.6002522068095839,0.7224043715846995,0.5327868852459017,0.4972677595628415
0.0,18.0,0.045454545454545456,8.181818181818182,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,15.0,,,,15.0,34.0,2.0,outputs/v2/S3/S3_B_seed123.txt,S3,1.0,15.0,18.0,0.0,0.0,0.0,B,outputs/v2/S3/S3_B_seed123.json,123,22.0,0.20540540540540542,0.8181818181818182,0.5933471933471933,0.7145945945945946,0.5261261261261261,0.4918918918918919
0.0,16.0,0.16666666666666666,11.625,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,13.0,,,,12.0,29.0,2.0,outputs/v2/S3/S3_A_seed999.txt,S3,1.0,12.0,16.0,0.0,0.0,0.0,A,outputs/v2/S3/S3_A_seed999.json,999,24.0,0.24064171122994651,0.75,0.6297819827231592,0.6342245989304813,0.606951871657754,0.6871657754010695
0.0,16.0,0.08333333333333333,13.166666666666666,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,13.0,,,,12.0,33.0,3.0,outputs/v2/S3/S3_B_seed999.txt,S3,1.0,12.0,16.0,0.0,0.0,0.0,B,outputs/v2/S3/S3_B_seed999.json,999,24.0,0.2208994708994709,0.6666666666666666,0.625966625966626,0.6275132275132275,0.5846560846560847,0.746031746031746
0.0,13.0,0.5555555555555556,10.518518518518519,Server-count main effect: two counters versus four counters.,oat,11.0,,,,11.0,24.0,2.0,outputs/v2/S4/S4_A_seed42.txt,S4,2.0,11.0,13.0,0.0,0.0,0.0,A,outputs/v2/S4/S4_A_seed42.json,42,27.0,0.32741116751269034,0.8518518518518519,0.6516985552518547,0.6883248730964467,0.637901861252115,0.6015228426395939
0.0,12.0,0.0,11.25,Server-count main effect: two counters versus four counters.,oat,12.0,,,,12.0,35.0,2.0,outputs/v2/S4/S4_B_seed42.txt,S4,0.0,12.0,12.0,0.0,0.0,0.0,B,outputs/v2/S4/S4_B_seed42.json,42,28.0,0.14397321428571427,0.8214285714285714,0.5964972527472527,0.6053571428571428,0.6049107142857143,0.5491071428571429
1.0,17.0,1.0909090909090908,8.727272727272727,Server-count main effect: two counters versus four counters.,oat,14.0,,,,11.0,34.0,2.0,outputs/v2/S4/S4_A_seed123.txt,S4,3.0,11.0,18.0,0.0,0.0,0.0,A,outputs/v2/S4/S4_A_seed123.json,123,22.0,0.3251366120218579,0.8636363636363636,0.6002522068095839,0.7224043715846995,0.5327868852459017,0.4972677595628415
0.0,18.0,0.0,8.045454545454545,Server-count main effect: two counters versus four counters.,oat,16.0,,,,15.0,34.0,2.0,outputs/v2/S4/S4_B_seed123.txt,S4,0.0,15.0,18.0,0.0,0.0,0.0,B,outputs/v2/S4/S4_B_seed123.json,123,22.0,0.16256830601092895,0.8636363636363636,0.6002522068095839,0.7224043715846995,0.5327868852459017,0.4972677595628415
0.0,16.0,0.9583333333333334,12.541666666666666,Server-count main effect: two counters versus four counters.,oat,13.0,,,,12.0,29.0,2.0,outputs/v2/S4/S4_A_seed999.txt,S4,3.0,12.0,16.0,0.0,0.0,0.0,A,outputs/v2/S4/S4_A_seed999.json,999,24.0,0.35904255319148937,0.6666666666666666,0.6292962356792144,0.6308510638297873,0.5877659574468085,0.75
0.0,16.0,0.041666666666666664,11.625,Server-count main effect: two counters versus four counters.,oat,13.0,,,,12.0,29.0,2.0,outputs/v2/S4/S4_B_seed999.txt,S4,1.0,12.0,16.0,0.0,0.0,0.0,B,outputs/v2/S4/S4_B_seed999.json,999,24.0,0.1804812834224599,0.75,0.6297819827231592,0.6342245989304813,0.606951871657754,0.6871657754010695
0.0,15.0,0.0,12.0,Reservation-policy main effect using a fine-dining base.,oat,17.0,5.0,6.0,6.0,,47.0,3.0,outputs/v2/S5/S5_A_seed42.txt,S5,0.0,17.0,15.0,0.0,0.0,0.0,A,outputs/v2/S5/S5_A_seed42.json,42,17.0,0.1495176848874598,0.8235294117647058,0.4662379421221865,0.5331189710610933,0.422508038585209,0.42765273311897106
0.0,14.0,0.0,13.166666666666666,Reservation-policy main effect using a fine-dining base.,oat,17.0,5.0,6.0,6.0,,54.0,0.0,outputs/v2/S5/S5_B_seed42.txt,S5,0.0,15.0,14.0,6.0,0.0,0.0,B,outputs/v2/S5/S5_B_seed42.json,42,18.0,0.09203296703296704,0.7777777777777778,0.4230769230769231,0.4554945054945055,0.3912087912087912,0.42216117216117216
0.0,15.0,0.058823529411764705,14.352941176470589,Reservation-policy main effect using a fine-dining base.,oat,12.0,5.0,3.0,4.0,,63.0,3.0,outputs/v2/S5/S5_A_seed123.txt,S5,1.0,12.0,15.0,0.0,0.0,0.0,A,outputs/v2/S5/S5_A_seed123.json,123,17.0,0.1353211009174312,0.7647058823529411,0.442484121383204,0.44097859327217126,0.3889908256880734,0.5341488277268094
0.0,14.0,0.0,13.555555555555555,Reservation-policy main effect using a fine-dining base.,oat,14.0,6.0,3.0,5.0,,66.0,0.0,outputs/v2/S5/S5_B_seed123.txt,S5,0.0,11.0,14.0,6.0,0.0,0.0,B,outputs/v2/S5/S5_B_seed123.json,123,18.0,0.09264705882352942,0.8333333333333334,0.4409502262443439,0.42411764705882354,0.4388235294117647,0.4725490196078431
0.0,16.0,0.875,14.1875,Reservation-policy main effect using a fine-dining base.,oat,12.0,2.0,3.0,7.0,,56.0,4.0,outputs/v2/S5/S5_A_seed999.txt,S5,3.0,12.0,16.0,0.0,0.0,0.0,A,outputs/v2/S5/S5_A_seed999.json,999,16.0,0.15194610778443113,0.875,0.4272224781206817,0.3341317365269461,0.5,0.46107784431137727
0.0,16.0,0.0625,10.9375,Reservation-policy main effect using a fine-dining base.,oat,12.0,3.0,3.0,7.0,,50.0,0.0,outputs/v2/S5/S5_B_seed999.txt,S5,1.0,11.0,16.0,6.0,0.0,0.0,B,outputs/v2/S5/S5_B_seed999.json,999,16.0,0.11356707317073171,0.875,0.42331144465290804,0.35548780487804876,0.4676829268292683,0.46239837398373984
1.0,15.0,0.125,4.708333333333333,Patience main effect: low versus high patience mean.,oat,6.0,,,,6.0,16.0,2.0,outputs/v2/S6/S6_A_seed42.txt,S6,1.0,6.0,16.0,0.0,0.0,0.0,A,outputs/v2/S6/S6_A_seed42.json,42,24.0,0.21761658031088082,1.0,0.5910721402949383,0.5917098445595855,0.5993091537132987,0.5647668393782384
0.0,12.0,0.10714285714285714,14.392857142857142,Patience main effect: low versus high patience mean.,oat,13.0,,,,13.0,43.0,2.0,outputs/v2/S6/S6_B_seed42.txt,S6,1.0,13.0,12.0,0.0,0.0,0.0,B,outputs/v2/S6/S6_B_seed42.json,42,28.0,0.20772946859903382,0.5714285714285714,0.6521739130434783,0.6985507246376812,0.5909822866344605,0.7198067632850241
5.0,15.0,0.15,4.7,Patience main effect: low versus high patience mean.,oat,8.0,,,,8.0,14.0,2.0,outputs/v2/S6/S6_A_seed123.txt,S6,2.0,8.0,20.0,0.0,0.0,0.0,A,outputs/v2/S6/S6_A_seed123.json,123,20.0,0.21042830540037244,1.0,0.5560807907176623,0.6089385474860335,0.542830540037244,0.46368715083798884
0.0,14.0,0.19230769230769232,14.923076923076923,Patience main effect: low versus high patience mean.,oat,16.0,,,,16.0,43.0,2.0,outputs/v2/S6/S6_B_seed123.txt,S6,1.0,16.0,14.0,0.0,0.0,0.0,B,outputs/v2/S6/S6_B_seed123.json,123,26.0,0.19636963696369636,0.6153846153846154,0.6245239908606245,0.6445544554455446,0.6361386138613861,0.5396039603960396
2.0,18.0,0.05,6.8,Patience main effect: low versus high patience mean.,oat,8.0,,,,7.0,20.0,2.0,outputs/v2/S6/S6_A_seed999.txt,S6,1.0,7.0,20.0,0.0,0.0,0.0,A,outputs/v2/S6/S6_A_seed999.json,999,20.0,0.25,1.0,0.5541958041958042,0.5068181818181818,0.6401515151515151,0.4147727272727273
0.0,14.0,0.15384615384615385,15.615384615384615,Patience main effect: low versus high patience mean.,oat,14.0,,,,13.0,36.0,2.0,outputs/v2/S6/S6_B_seed999.txt,S6,1.0,13.0,14.0,0.0,0.0,0.0,B,outputs/v2/S6/S6_B_seed999.json,999,26.0,0.21739130434782608,0.5384615384615384,0.6179858788554441,0.5951690821256038,0.6400966183574879,0.6086956521739131
0.0,12.0,0.21739130434782608,7.956521739130435,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,11.0,,,,10.0,28.0,2.0,outputs/v2/S7/S7_A_seed42.txt,S7,2.0,10.0,17.0,0.0,0.0,0.0,A,outputs/v2/S7/S7_A_seed42.json,42,23.0,0.1839080459770115,0.8695652173913043,0.5870279146141215,0.5868226600985221,0.5874384236453202,
0.0,19.0,0.047619047619047616,10.428571428571429,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,13.0,,,,13.0,24.0,2.0,outputs/v2/S7/S7_B_seed42.txt,S7,1.0,13.0,19.0,0.0,0.0,0.0,B,outputs/v2/S7/S7_B_seed42.json,42,21.0,0.23756906077348067,0.8571428571428571,0.7077348066298342,0.7900552486187845,0.712707182320442,0.6616022099447514
0.0,15.0,0.1,7.3,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,13.0,,,,12.0,33.0,2.0,outputs/v2/S7/S7_A_seed123.txt,S7,1.0,12.0,20.0,0.0,0.0,0.0,A,outputs/v2/S7/S7_A_seed123.json,123,20.0,0.18478260869565216,0.9,0.5851449275362319,0.578125,0.5991847826086957,
0.0,20.0,0.1,12.5,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,18.0,,,,17.0,36.0,2.0,outputs/v2/S7/S7_B_seed123.txt,S7,1.0,17.0,20.0,0.0,0.0,0.0,B,outputs/v2/S7/S7_B_seed123.json,123,20.0,0.20987654320987653,0.75,0.6613756613756614,0.7777777777777778,0.6283068783068783,0.6362433862433863
0.0,15.0,0.23809523809523808,12.047619047619047,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,12.0,,,,11.0,30.0,2.0,outputs/v2/S7/S7_A_seed999.txt,S7,1.0,11.0,19.0,0.0,0.0,0.0,A,outputs/v2/S7/S7_A_seed999.json,999,21.0,0.2037037037037037,0.6666666666666666,0.5551346801346801,0.49936868686868685,0.6666666666666666,
0.0,21.0,0.10526315789473684,13.473684210526315,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,14.0,,,,13.0,31.0,2.0,outputs/v2/S7/S7_B_seed999.txt,S7,1.0,13.0,21.0,0.0,0.0,0.0,B,outputs/v2/S7/S7_B_seed999.json,999,19.0,0.2393617021276596,0.631578947368421,0.6425531914893617,0.6356382978723404,0.6821808510638298,0.6063829787234043
0.0,9.0,0.0,9.193548387096774,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,9.0,,,,8.0,27.0,2.0,outputs/v2/S8/S8_A_seed42.txt,S8,0.0,8.0,9.0,0.0,0.0,0.0,A,outputs/v2/S8/S8_A_seed42.json,42,31.0,0.19111111111111112,0.9032258064516129,0.6584615384615384,0.6053333333333333,0.7570370370370371,0.4955555555555556
0.0,18.0,0.3181818181818182,11.045454545454545,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,17.0,,,,17.0,33.0,2.0,outputs/v2/S8/S8_B_seed42.txt,S8,1.0,17.0,18.0,0.0,0.0,0.0,B,outputs/v2/S8/S8_B_seed42.json,42,22.0,0.18695652173913044,0.7272727272727273,0.44648829431438125,0.45304347826086955,0.4311594202898551,0.47608695652173916
0.0,9.0,0.0,8.612903225806452,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,9.0,,,,8.0,23.0,2.0,outputs/v2/S8/S8_A_seed123.txt,S8,0.0,8.0,9.0,0.0,0.0,0.0,A,outputs/v2/S8/S8_A_seed123.json,123,31.0,0.1827956989247312,0.9032258064516129,0.662885501595179,0.6396313364055299,0.662826420890937,0.7211981566820277
0.0,19.0,0.14285714285714285,10.380952380952381,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,15.0,,,,14.0,29.0,2.0,outputs/v2/S8/S8_B_seed123.txt,S8,1.0,14.0,19.0,0.0,0.0,0.0,B,outputs/v2/S8/S8_B_seed123.json,123,21.0,0.19162640901771336,0.7619047619047619,0.5024154589371981,0.5526570048309178,0.46296296296296297,0.49516908212560384
0.0,12.0,0.03571428571428571,11.285714285714286,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,10.0,,,,10.0,26.0,2.0,outputs/v2/S8/S8_A_seed999.txt,S8,1.0,10.0,12.0,0.0,0.0,0.0,A,outputs/v2/S8/S8_A_seed999.json,999,28.0,0.22388059701492538,0.8928571428571429,0.6498277841561424,0.608955223880597,0.6442786069651741,0.7686567164179104
0.0,20.0,0.55,11.3,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,14.0,,,,14.0,32.0,2.0,outputs/v2/S8/S8_B_seed999.txt,S8,2.0,14.0,20.0,0.0,0.0,0.0,B,outputs/v2/S8/S8_B_seed999.json,999,20.0,0.21226415094339623,0.7,0.4909288824383164,0.45943396226415095,0.46226415094339623,0.6556603773584906
