abandoned_at_ordering_max,abandoned_at_ordering_mean,abandoned_at_ordering_min,abandoned_at_ordering_range,abandoned_at_seating_max,abandoned_at_seating_mean,abandoned_at_seating_min,abandoned_at_seating_range,average_ordering_wait_time_max,average_ordering_wait_time_mean,average_ordering_wait_time_min,average_ordering_wait_time_range,average_wait_time_max,average_wait_time_mean,average_wait_time_min,average_wait_time_range,description,kind,longest_queue_length_max,longest_queue_length_mean,longest_queue_length_min,longest_queue_length_range,max_queue_length_queue_1_2_max,max_queue_length_queue_1_2_mean,max_queue_length_queue_1_2_min,max_queue_length_queue_1_2_range,max_queue_length_queue_3_4_max,max_queue_length_queue_3_4_mean,max_queue_length_queue_3_4_min,max_queue_length_queue_3_4_range,max_queue_length_queue_5plus_max,max_queue_length_queue_5plus_mean,max_queue_length_queue_5plus_min,max_queue_length_queue_5plus_range,max_queue_length_queue_all_max,max_queue_length_queue_all_mean,max_queue_length_queue_all_min,max_queue_length_queue_all_range,max_wait_time_max,max_wait_time_mean,max_wait_time_min,max_wait_time_range,min_wait_time_max,min_wait_time_mean,min_wait_time_min,min_wait_time_range,pair_id,peak_ordering_queue_length_max,peak_ordering_queue_length_mean,peak_ordering_queue_length_min,peak_ordering_queue_length_range,peak_seating_queue_length_max,peak_seating_queue_length_mean,peak_seating_queue_length_min,peak_seating_queue_length_range,rejected_groups_max,rejected_groups_mean,rejected_groups_min,rejected_groups_range,reservation_groups_served_max,reservation_groups_served_mean,reservation_groups_served_min,reservation_groups_served_range,reservation_no_shows_max,reservation_no_shows_mean,reservation_no_shows_min,reservation_no_shows_range,reservation_tables_released_max,reservation_tables_released_mean,reservation_tables_released_min,reservation_tables_released_range,run_id,seed_count,served_groups_max,served_groups_mean,served_groups_min,served_groups_range,server_utilization_rate_max,server_utilization_rate_mean,server_utilization_rate_min,server_utilization_rate_range,service_level_rate_max,service_level_rate_mean,service_level_rate_min,service_level_rate_range,table_utilization_rate_max,table_utilization_rate_mean,table_utilization_rate_min,table_utilization_rate_range,table_utilization_size_2_max,table_utilization_size_2_mean,table_utilization_size_2_min,table_utilization_size_2_range,table_utilization_size_4_max,table_utilization_size_4_mean,table_utilization_size_4_min,table_utilization_size_4_range,table_utilization_size_6_max,table_utilization_size_6_mean,table_utilization_size_6_min,table_utilization_size_6_range
0.0,0.0,0.0,0.0,18.0,15.666666666666666,13.0,5.0,0.22727272727272727,0.16835016835016833,0.1111111111111111,0.11616161616161616,11.625,9.975448933782268,8.227272727272727,3.3977272727272734,Strategy x queue type.,factorial,16.0,13.666666666666666,12.0,4.0,,,,,,,,,,,,,15.0,13.0,12.0,3.0,34.0,28.666666666666668,23.0,11.0,2.0,2.0,2.0,0.0,F6,1.0,1.0,1.0,0.0,15.0,13.0,12.0,3.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,27.0,24.333333333333332,22.0,5.0,0.24064171122994651,0.22559573589329754,0.2167577413479053,0.023883969882041223,0.8888888888888888,0.8341750841750841,0.75,0.13888888888888884,0.6550235478806907,0.6283525791378113,0.6002522068095839,0.054771341071106816,0.7224043715846995,0.6828219017363528,0.6342245989304813,0.08817977265421817,0.641156462585034,0.5936317398295632,0.5327868852459017,0.10836957733913233,0.6871657754010695,0.5963417905662016,0.4972677595628415,0.18989801583822796
0.0,0.0,0.0,0.0,18.0,16.333333333333332,14.0,4.0,0.2727272727272727,0.17452113104287018,0.07692307692307693,0.19580419580419578,8.652173913043478,8.247694334650856,7.590909090909091,1.0612648221343877,Strategy x queue type.,factorial,16.0,14.0,13.0,3.0,,,,,,,,,,,,,15.0,13.333333333333334,12.0,3.0,28.0,24.333333333333332,21.0,7.0,2.0,2.0,2.0,0.0,F6,1.0,1.0,1.0,0.0,15.0,13.333333333333334,12.0,3.0,18.0,16.333333333333332,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,26.0,23.666666666666668,22.0,4.0,0.24064171122994651,0.22307403755879132,0.21182266009852216,0.028819051131424356,0.9615384615384616,0.9127394344785649,0.8636363636363636,0.09790209790209792,0.6191739295187572,0.6041542669082323,0.5939470365699874,0.025226892948769786,0.7224043715846995,0.6394527045276888,0.5486631016042781,0.1737412699804214,0.6105169340463458,0.581190403655738,0.5255009107468124,0.0850160232995334,0.6925133689839572,0.5847997626170738,0.4781420765027322,0.214371292481225
0.0,0.0,0.0,0.0,18.0,15.666666666666666,13.0,5.0,0.22727272727272727,0.16835016835016833,0.1111111111111111,0.11616161616161616,11.625,9.975448933782268,8.227272727272727,3.3977272727272734,Strategy x queue type.,factorial,16.0,13.666666666666666,12.0,4.0,8.0,8.0,8.0,0.0,6.0,5.666666666666667,5.0,1.0,2.0,1.6666666666666667,1.0,1.0,,,,,34.0,28.666666666666668,23.0,11.0,2.0,2.0,2.0,0.0,F6,1.0,1.0,1.0,0.0,15.0,13.0,12.0,3.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,3,27.0,24.333333333333332,22.0,5.0,0.24064171122994651,0.22559573589329754,0.2167577413479053,0.023883969882041223,0.8888888888888888,0.8341750841750841,0.75,0.13888888888888884,0.6550235478806907,0.6283525791378113,0.6002522068095839,0.054771341071106816,0.7224043715846995,0.6828219017363528,0.6342245989304813,0.08817977265421817,0.641156462585034,0.5936317398295632,0.5327868852459017,0.10836957733913233,0.6871657754010695,0.5963417905662016,0.4972677595628415,0.18989801583822796
0.0,0.0,0.0,0.0,18.0,16.333333333333332,14.0,4.0,0.2727272727272727,0.17452113104287018,0.07692307692307693,0.19580419580419578,8.652173913043478,8.247694334650856,7.590909090909091,1.0612648221343877,Strategy x queue type.,factorial,16.0,14.0,13.0,3.0,9.0,8.666666666666666,8.0,1.0,6.0,4.666666666666667,4.0,2.0,2.0,1.6666666666666667,1.0,1.0,,,,,28.0,24.333333333333332,21.0,7.0,2.0,2.0,2.0,0.0,F6,1.0,1.0,1.0,0.0,15.0,13.333333333333334,12.0,3.0,18.0,16.333333333333332,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,3,26.0,23.666666666666668,22.0,4.0,0.24064171122994651,0.22307403755879132,0.21182266009852216,0.028819051131424356,0.9615384615384616,0.9127394344785649,0.8636363636363636,0.09790209790209792,0.6191739295187572,0.6041542669082323,0.5939470365699874,0.025226892948769786,0.7224043715846995,0.6394527045276888,0.5486631016042781,0.1737412699804214,0.6105169340463458,0.581190403655738,0.5255009107468124,0.0850160232995334,0.6925133689839572,0.5847997626170738,0.4781420765027322,0.214371292481225
0.0,0.0,0.0,0.0,18.0,15.666666666666666,13.0,5.0,0.22727272727272727,0.16835016835016833,0.1111111111111111,0.11616161616161616,11.625,9.975448933782268,8.227272727272727,3.3977272727272734,Strategy main effect: fifo_fit versus best_fit.,oat,16.0,13.666666666666666,12.0,4.0,,,,,,,,,,,,,15.0,13.0,12.0,3.0,34.0,28.666666666666668,23.0,11.0,2.0,2.0,2.0,0.0,S1,1.0,1.0,1.0,0.0,15.0,13.0,12.0,3.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,27.0,24.333333333333332,22.0,5.0,0.24064171122994651,0.22559573589329754,0.2167577413479053,0.023883969882041223,0.8888888888888888,0.8341750841750841,0.75,0.13888888888888884,0.6550235478806907,0.6283525791378113,0.6002522068095839,0.054771341071106816,0.7224043715846995,0.6828219017363528,0.6342245989304813,0.08817977265421817,0.641156462585034,0.5936317398295632,0.5327868852459017,0.10836957733913233,0.6871657754010695,0.5963417905662016,0.4972677595628415,0.18989801583822796
0.0,0.0,0.0,0.0,18.0,16.333333333333332,14.0,4.0,0.2727272727272727,0.17452113104287018,0.07692307692307693,0.19580419580419578,8.652173913043478,8.247694334650856,7.590909090909091,1.0612648221343877,Strategy main effect: fifo_fit versus best_fit.,oat,16.0,14.0,13.0,3.0,,,,,,,,,,,,,15.0,13.333333333333334,12.0,3.0,28.0,24.333333333333332,21.0,7.0,2.0,2.0,2.0,0.0,S1,1.0,1.0,1.0,0.0,15.0,13.333333333333334,12.0,3.0,18.0,16.333333333333332,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,26.0,23.666666666666668,22.0,4.0,0.24064171122994651,0.22307403755879132,0.21182266009852216,0.028819051131424356,0.9615384615384616,0.9127394344785649,0.8636363636363636,0.09790209790209792,0.6191739295187572,0.6041542669082323,0.5939470365699874,0.025226892948769786,0.7224043715846995,0.6394527045276888,0.5486631016042781,0.1737412699804214,0.6105169340463458,0.581190403655738,0.5255009107468124,0.0850160232995334,0.6925133689839572,0.5847997626170738,0.4781420765027322,0.214371292481225
0.0,0.0,0.0,0.0,18.0,15.666666666666666,13.0,5.0,0.22727272727272727,0.16835016835016833,0.1111111111111111,0.11616161616161616,11.625,9.975448933782268,8.227272727272727,3.3977272727272734,Queue type main effect: single queue versus group-size queues.,oat,16.0,13.666666666666666,12.0,4.0,,,,,,,,,,,,,15.0,13.0,12.0,3.0,34.0,28.666666666666668,23.0,11.0,2.0,2.0,2.0,0.0,S2,1.0,1.0,1.0,0.0,15.0,13.0,12.0,3.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,27.0,24.333333333333332,22.0,5.0,0.24064171122994651,0.22559573589329754,0.2167577413479053,0.023883969882041223,0.8888888888888888,0.8341750841750841,0.75,0.13888888888888884,0.6550235478806907,0.6283525791378113,0.6002522068095839,0.054771341071106816,0.7224043715846995,0.6828219017363528,0.6342245989304813,0.08817977265421817,0.641156462585034,0.5936317398295632,0.5327868852459017,0.10836957733913233,0.6871657754010695,0.5963417905662016,0.4972677595628415,0.18989801583822796
0.0,0.0,0.0,0.0,18.0,15.666666666666666,13.0,5.0,0.22727272727272727,0.16835016835016833,0.1111111111111111,0.11616161616161616,11.625,9.975448933782268,8.227272727272727,3.3977272727272734,Queue type main effect: single queue versus group-size queues.,oat,16.0,13.666666666666666,12.0,4.0,8.0,8.0,8.0,0.0,6.0,5.666666666666667,5.0,1.0,2.0,1.6666666666666667,1.0,1.0,,,,,34.0,28.666666666666668,23.0,11.0,2.0,2.0,2.0,0.0,S2,1.0,1.0,1.0,0.0,15.0,13.0,12.0,3.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,27.0,24.333333333333332,22.0,5.0,0.24064171122994651,0.22559573589329754,0.2167577413479053,0.023883969882041223,0.8888888888888888,0.8341750841750841,0.75,0.13888888888888884,0.6550235478806907,0.6283525791378113,0.6002522068095839,0.054771341071106816,0.7224043715846995,0.6828219017363528,0.6342245989304813,0.08817977265421817,0.641156462585034,0.5936317398295632,0.5327868852459017,0.10836957733913233,0.6871657754010695,0.5963417905662016,0.4972677595628415,0.18989801583822796
0.0,0.0,0.0,0.0,18.0,15.666666666666666,13.0,5.0,0.22727272727272727,0.16835016835016833,0.1111111111111111,0.11616161616161616,11.625,9.975448933782268,8.227272727272727,3.3977272727272734,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,16.0,13.666666666666666,12.0,4.0,,,,,,,,,,,,,15.0,13.0,12.0,3.0,34.0,28.666666666666668,23.0,11.0,2.0,2.0,2.0,0.0,S3,1.0,1.0,1.0,0.0,15.0,13.0,12.0,3.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,27.0,24.333333333333332,22.0,5.0,0.24064171122994651,0.22559573589329754,0.2167577413479053,0.023883969882041223,0.8888888888888888,0.8341750841750841,0.75,0.13888888888888884,0.6550235478806907,0.6283525791378113,0.6002522068095839,0.054771341071106816,0.7224043715846995,0.6828219017363528,0.6342245989304813,0.08817977265421817,0.641156462585034,0.5936317398295632,0.5327868852459017,0.10836957733913233,0.6871657754010695,0.5963417905662016,0.4972677595628415,0.18989801583822796
0.0,0.0,0.0,0.0,18.0,15.666666666666666,13.0,5.0,0.14814814814814814,0.09231200897867564,0.045454545454545456,0.10269360269360268,13.166666666666666,10.486531986531986,8.181818181818182,4.984848484848484,Ordering configuration main effect: counter-only versus hybrid kiosk ordering.,oat,15.0,13.0,11.0,4.0,,,,,,,,,,,,,15.0,12.666666666666666,11.0,4.0,34.0,31.333333333333332,27.0,7.0,3.0,2.3333333333333335,2.0,1.0,S3,2.0,1.3333333333333333,1.0,1.0,15.0,12.666666666666666,11.0,4.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,27.0,24.333333333333332,22.0,5.0,0.2208994708994709,0.21039430836178805,0.2048780487804878,0.01602142211898311,0.9259259259259259,0.8035914702581369,0.6666666666666666,0.2592592592592593,0.6360225140712945,0.6184454444617046,0.5933471933471933,0.042675320724101184,0.7145945945945946,0.675011550458705,0.6275132275132275,0.08708136708136716,0.6121951219512195,0.5743257775778101,0.5261261261261261,0.08606899582509342,0.746031746031746,0.6093891801208875,0.4918918918918919,0.2541398541398541
1.0,0.3333333333333333,0.0,1.0,17.0,15.333333333333334,13.0,4.0,1.0909090909090908,0.8682659932659933,0.5555555555555556,0.5353535353535352,12.541666666666666,10.595819304152638,8.727272727272727,3.8143939393939394,Server-count main effect: two counters versus four counters.,oat,14.0,12.666666666666666,11.0,3.0,,,,,,,,,,,,,12.0,11.333333333333334,11.0,1.0,34.0,29.0,24.0,10.0,2.0,2.0,2.0,0.0,S4,3.0,2.6666666666666665,2.0,1.0,12.0,11.333333333333334,11.0,1.0,18.0,15.666666666666666,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,27.0,24.333333333333332,22.0,5.0,0.35904255319148937,0.3371967775753459,0.3251366120218579,0.03390594116963147,0.8636363636363636,0.7940516273849607,0.6666666666666666,0.19696969696969702,0.6516985552518547,0.6270823325802177,0.6002522068095839,0.051446348442270806,0.7224043715846995,0.6805267695036445,0.6308510638297873,0.09155330775491222,0.637901861252115,0.5861515679816084,0.5327868852459017,0.10511497600621333,0.75,0.6162635340674785,0.4972677595628415,0.2527322404371585
0.0,0.0,0.0,0.0,18.0,15.333333333333334,12.0,6.0,0.041666666666666664,0.013888888888888888,0.0,0.041666666666666664,11.625,10.306818181818182,8.045454545454545,3.579545454545455,Server-count main effect: two counters versus four counters.,oat,16.0,13.666666666666666,12.0,4.0,,,,,,,,,,,,,15.0,13.0,12.0,3.0,35.0,32.666666666666664,29.0,6.0,2.0,2.0,2.0,0.0,S4,1.0,0.3333333333333333,0.0,1.0,15.0,13.0,12.0,3.0,18.0,15.333333333333334,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,28.0,24.666666666666668,22.0,6.0,0.1804812834224599,0.16234093457303436,0.14397321428571427,0.03650806913674562,0.8636363636363636,0.8116883116883117,0.75,0.11363636363636365,0.6297819827231592,0.608843814093332,0.5964972527472527,0.03328472997590648,0.7224043715846995,0.6539953711241079,0.6053571428571428,0.11704722872755668,0.606951871657754,0.58154982372979,0.5327868852459017,0.07416498641185232,0.6871657754010695,0.5778468926070179,0.4972677595628415,0.18989801583822796
0.0,0.0,0.0,0.0,16.0,15.333333333333334,15.0,1.0,0.875,0.3112745098039216,0.0,0.875,14.352941176470589,13.513480392156863,12.0,2.3529411764705888,Reservation-policy main effect using a fine-dining base.,oat,17.0,13.666666666666666,12.0,5.0,5.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,7.0,5.666666666666667,4.0,3.0,,,,,63.0,55.333333333333336,47.0,16.0,4.0,3.3333333333333335,3.0,1.0,S5,3.0,1.3333333333333333,0.0,3.0,17.0,13.666666666666666,12.0,5.0,16.0,15.333333333333334,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,17.0,16.666666666666668,16.0,1.0,0.15194610778443113,0.14559496452977405,0.1353211009174312,0.016625006866999942,0.875,0.821078431372549,0.7647058823529411,0.11029411764705888,0.4662379421221865,0.44531484720869075,0.4272224781206817,0.039015464001504796,0.5331189710610933,0.4360764336200702,0.3341317365269461,0.19898723453414718,0.5,0.43716628809109415,0.3889908256880734,0.11100917431192658,0.5341488277268094,0.4742931350523859,0.42765273311897106,0.10649609460783832
0.0,0.0,0.0,0.0,16.0,14.666666666666666,14.0,2.0,0.0625,0.020833333333333332,0.0,0.0625,13.555555555555555,12.55324074074074,10.9375,2.6180555555555554,Reservation-policy main effect using a fine-dining base.,oat,17.0,14.333333333333334,12.0,5.0,6.0,4.666666666666667,3.0,3.0,6.0,4.0,3.0,3.0,7.0,6.0,5.0,2.0,,,,,66.0,56.666666666666664,50.0,16.0,0.0,0.0,0.0,0.0,S5,1.0,0.3333333333333333,0.0,1.0,15.0,12.333333333333334,11.0,4.0,16.0,14.666666666666666,14.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,18.0,17.333333333333332,16.0,2.0,0.11356707317073171,0.09941569967574272,0.09203296703296704,0.021534106137764672,0.875,0.8287037037037037,0.7777777777777778,0.09722222222222221,0.4409502262443439,0.4291128646580583,0.4230769230769231,0.017873303167420806,0.4554945054945055,0.41169998581045925,0.35548780487804876,0.10000670061645672,0.4676829268292683,0.4325717491499414,0.3912087912087912,0.07647413562047711,0.4725490196078431,0.45236952191758506,0.42216117216117216,0.050387847446670964
5.0,2.6666666666666665,1.0,4.0,18.0,16.0,15.0,3.0,0.15,0.10833333333333334,0.05,0.09999999999999999,6.8,5.402777777777778,4.7,2.0999999999999996,Patience main effect: low versus high patience mean.,oat,8.0,7.333333333333333,6.0,2.0,,,,,,,,,,,,,8.0,7.0,6.0,2.0,20.0,16.666666666666668,14.0,6.0,2.0,2.0,2.0,0.0,S6,2.0,1.3333333333333333,1.0,1.0,8.0,7.0,6.0,2.0,20.0,18.666666666666668,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,24.0,21.333333333333332,20.0,4.0,0.25,0.2260149619037511,0.21042830540037244,0.03957169459962756,1.0,1.0,1.0,0.0,0.5910721402949383,0.5671162450694682,0.5541958041958042,0.0368763360991341,0.6089385474860335,0.569155524621267,0.5068181818181818,0.10212036566785165,0.6401515151515151,0.5940970696340193,0.542830540037244,0.09732097511427118,0.5647668393782384,0.48107557249631816,0.4147727272727273,0.14999411210551106
0.0,0.0,0.0,0.0,14.0,13.333333333333334,12.0,2.0,0.19230769230769232,0.15109890109890112,0.10714285714285714,0.08516483516483518,15.615384615384615,14.977106227106226,14.392857142857142,1.2225274725274726,Patience main effect: low versus high patience mean.,oat,16.0,14.333333333333334,13.0,3.0,,,,,,,,,,,,,16.0,14.0,13.0,3.0,43.0,40.666666666666664,36.0,7.0,2.0,2.0,2.0,0.0,S6,1.0,1.0,1.0,0.0,16.0,14.0,13.0,3.0,14.0,13.333333333333334,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,28.0,26.666666666666668,26.0,2.0,0.21739130434782608,0.20716346997018542,0.19636963696369636,0.021021667384129722,0.6153846153846154,0.575091575091575,0.5384615384615384,0.07692307692307698,0.6521739130434783,0.631561260919849,0.6179858788554441,0.03418803418803418,0.6985507246376812,0.6460914207362766,0.5951690821256038,0.10338164251207738,0.6400966183574879,0.6224058396177782,0.5909822866344605,0.04911433172302737,0.7198067632850241,0.6227021252849922,0.5396039603960396,0.1802028028889845
0.0,0.0,0.0,0.0,15.0,14.0,12.0,3.0,0.23809523809523808,0.18516218081435473,0.1,0.13809523809523808,12.047619047619047,9.101380262249828,7.3,4.747619047619048,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,13.0,12.0,11.0,2.0,,,,,,,,,,,,,12.0,11.0,10.0,2.0,33.0,30.333333333333332,28.0,5.0,2.0,2.0,2.0,0.0,S7,2.0,1.3333333333333333,1.0,1.0,12.0,11.0,10.0,2.0,20.0,18.666666666666668,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,23.0,21.333333333333332,20.0,3.0,0.2037037037037037,0.1907981194587891,0.1839080459770115,0.0197956577266922,0.9,0.8120772946859903,0.6666666666666666,0.2333333333333334,0.5870279146141215,0.5757691740950112,0.5551346801346801,0.03189323447944137,0.5868226600985221,0.5547721156557364,0.49936868686868685,0.08745397322983528,0.6666666666666666,0.6177632909735609,0.5874384236453202,0.07922824302134646,,,,
0.0,0.0,0.0,0.0,21.0,20.0,19.0,2.0,0.10526315789473684,0.08429406850459482,0.047619047619047616,0.05764411027568922,13.473684210526315,12.13408521303258,10.428571428571429,3.045112781954886,Table-inventory main effect: small-heavy versus large-heavy layout.,oat,18.0,15.0,13.0,5.0,,,,,,,,,,,,,17.0,14.333333333333334,13.0,4.0,36.0,30.333333333333332,24.0,12.0,2.0,2.0,2.0,0.0,S7,1.0,1.0,1.0,0.0,17.0,14.333333333333334,13.0,4.0,21.0,20.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,21.0,20.0,19.0,2.0,0.2393617021276596,0.22893576870367227,0.20987654320987653,0.029485158917783055,0.8571428571428571,0.7462406015037594,0.631578947368421,0.22556390977443608,0.7077348066298342,0.6705545531649525,0.6425531914893617,0.06518161514047249,0.7900552486187845,0.7344904414229676,0.6356382978723404,0.15441695074644413,0.712707182320442,0.67439830389705,0.6283068783068783,0.08440030401356369,0.6616022099447514,0.6347428583038474,0.6063829787234043,0.05521923122134709
0.0,0.0,0.0,0.0,12.0,10.0,9.0,3.0,0.03571428571428571,0.011904761904761904,0.0,0.03571428571428571,11.285714285714286,9.697388632872505,8.612903225806452,2.6728110599078345,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,10.0,9.333333333333334,9.0,1.0,,,,,,,,,,,,,10.0,8.666666666666666,8.0,2.0,27.0,25.333333333333332,23.0,4.0,2.0,2.0,2.0,0.0,S8,1.0,0.3333333333333333,0.0,1.0,10.0,8.666666666666666,8.0,2.0,12.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,3,31.0,30.0,28.0,3.0,0.22388059701492538,0.19926246901692257,0.1827956989247312,0.041084898090194194,0.9032258064516129,0.8997695852534562,0.8928571428571429,0.010368663594469973,0.662885501595179,0.6570582747376199,0.6498277841561424,0.013057717439036609,0.6396313364055299,0.6179732978731534,0.6053333333333333,0.03429800307219666,0.7570370370370371,0.6880473549643827,0.6442786069651741,0.11275843007186293,0.7686567164179104,0.6618034762184979,0.4955555555555556,0.27310116086235486
0.0,0.0,0.0,0.0,20.0,19.0,18.0,2.0,0.55,0.33701298701298704,0.14285714285714285,0.4071428571428572,11.3,10.90880230880231,10.380952380952381,0.9190476190476193,Arrival-pattern main effect: uniform versus right-skewed arrivals.,oat,17.0,15.333333333333334,14.0,3.0,,,,,,,,,,,,,17.0,15.0,14.0,3.0,33.0,31.333333333333332,29.0,4.0,2.0,2.0,2.0,0.0,S8,2.0,1.3333333333333333,1.0,1.0,17.0,15.0,14.0,3.0,20.0,19.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,3,22.0,21.0,20.0,2.0,0.21226415094339623,0.19694902723341334,0.18695652173913044,0.025307629204265797,0.7619047619047619,0.7297258297258297,0.7,0.06190476190476191,0.5024154589371981,0.4799442118966319,0.44648829431438125,0.05592716462281683,0.5526570048309178,0.48837814845197947,0.45304347826086955,0.0996135265700483,0.46296296296296297,0.45212884473207143,0.4311594202898551,0.031803542673107865,0.6556603773584906,0.5423054720019446,0.47608695652173916,0.17957342083675143
